"code","name","Artista","Musica","Letra"
3582,"03582.mp4","Art Popular","Nani","Quantas Vezes Nani Tantas Vezes Nani"
3583,"03583.mp4","Daniela Mercury","Nobre Vagabundo","Quanto Tempo Tenho Pra Matar Essa"
3584,"03584.mp4","Milton Nascimento","Nos Bailes Da Vida","Foi Nos Bailes Da Vida Ou Num Bar"
3585,"03585.mp4","Zélia Duncan","Nos Lençóis Desse Reggae","Flash De Viagem"
3586,"03586.mp4","Ara Ketu","Nossa Guerra Santa","Esse Nosso Amor É Uma Loucura"
3587,"03587.mp4","Gal Costa E Gilberto Gil","Odara","Deixa Eu Dançar"
3588,"03588.mp4","Chitãozinho E Xororó","Página De Amigos","Ela Ligou Terminando, Tudo Entre Eu E Ela..."
3589,"03589.mp4","Sérgio Reis","Panela Velha","Tô De Namoro Com Uma Moça Solteirona"
3590,"03590.mp4","Zezé Di Camargo E Luciano","Por Amor Te Deixo Ir","Pode Ir, Não Impeço Sua Viagem"
3591,"03591.mp4","Zezé Di Camargo E Luciano","Preciso Ser Amado","Não Preciso De Amor Eu Preciso É Ser Amado"
3592,"03592.mp4","Grupo Raça","Pura Emoção","É Frio Sem Você, Meu Amor"
3593,"03593.mp4","Sérgio Reis","Saudade Da Minha Terra","De Que Me Adianta Viver Na Cidade"
3594,"03594.mp4","Sandra De Sá","Sozinha","Às Vezes No Silêncio Da Noite"
3595,"03595.mp4","Skank","Tão Seu","Sinto Sua Falta"
3596,"03596.mp4","Legião Urbana","Teatro De Vampiros","Sempre Precisei De Um Pouco De Atenção"
3597,"03597.mp4","Roberto Carlos","Tem Coisas Que A Gente Não Tira","Que Bom Te Encontrar"
3598,"03598.mp4","Art Popular","Trapaça","Quando Você Passa Tento Te Dizer"
3599,"03599.mp4","Banda Cheiro De Amor","Vai Sacudir, Vai Abalar","Vai Sacudir Vai Abalar"
3600,"03600.mp4","Gilberto Gil","Vamos Fugir","Vamos Fugir"
3601,"03601.mp4","Carlinhos Brown","A Namorada","Ei Bicho O Broto Do Seu Lado"
3602,"03602.mp4","Paralamas Do Sucesso","A Novidade","A Novidade Veio Dar À Praia"
3603,"03603.mp4","Legião Urbana","A Via Láctea","Quando Tudo Está Perdido"
