code;name;artista;musica;letra
07443;07443.mp4;Zé Geraldo;Senhorita;Minha Meiga Senhorita Eu Nunca Pude
07444;07444.mp4;Paralamas Do Sucesso;Será Que Vai Chover;Eu Fico Pedindo Atenção Cachorro Faz
07445;07445.mp4;Guilherme E Santiago;Seu Amor É Tudo Que Eu Quero;Você Tem Um Jeito
07446;07446.mp4;Luiza Possi;Seu Nome;Quando Essa Boca Disser O Seu Nome
07447;07447.mp4;Angela Rô Rô;Simples Carinho;Amar É Sofrer Eu Vou Te Dizer
07448;07448.mp4;Leonardo;Sinhá Moça;Tão Meiga Que Nem Parece
07449;07449.mp4;Paralamas Do Sucesso;Ska;A Vida Não É Filme Você Não Entendeu
07450;07450.mp4;João Paulo E Daniel;Só Dá Você Na Minha Vida;Hoje Cedo Eu Chorei
07451;07451.mp4;Telex;Só Delírio;Eu Não Tenho Culpa
07452;07452.mp4;Nana Caymmi;Só Em Teus Braços;Sim Promessas Fiz
07453;07453.mp4;Leci Brandão;Só Quero Te Namorar;Eu Só Quero Te Namorar
07454;07454.mp4;Jessé;Solidão De Amigos;Lenha Na Fogueira Lua Na Lagoa
07455;07455.mp4;Caviar Com Rapadura;Somos Loucos;Essa Morena É A Mais Gostosa
07456;07456.mp4;Milionário E José Rico;Sonhei Com Você;Depois De Muito Tempo Acordado
07457;07457.mp4;Milionário E José Rico;Sonho De Um Caminhoneiro;Eram Dois Amigos Inseparáveis
07458;07458.mp4;Zé Rodrix;Soy Latino-Americano;Não Acordo Muito Cedo Mas Não Fico Pr
07459;07459.mp4;Fábio;Stella;Stella... Em Que Estrela Você
07460;07460.mp4;Bruno E Marrone;Tá Pegando;Tá No Toque Da Sanfona Tá No Gosto Do
07461;07461.mp4;Paralamas Do Sucesso;Tendo A Lua;Eu Hoje Joguei Tanta Coisa Fora
07462;07462.mp4;Gian E Giovani;Tentativas;Vai Valeu Demais Foi Um Lindo Sonho
07463;07463.mp4;Luiz Caldas;Tieta;Vem Meu Amor Vem Com Calor
07464;07464.mp4;Jair Oliveira;Tiro Onda;Cheguei Ao Mundo Sem Ter Nada
07465;07465.mp4;Garotos Da Rua;Tô De Saco Cheio;Lá Em Casa Continuam Os Mesmos Proble
07466;07466.mp4;Capital Inicial;Todas As Noites;Todas As Noites São Iguais
07467;07467.mp4;João Paulo E Daniel;Toma Conta De Mim;Me Segura Amor Que Eu Sou A Sua Sorte
07468;07468.mp4;Paralamas Do Sucesso;Trac Trac;Não Passa O Tempo Ao Menos Para Mim
07469;07469.mp4;Mc Perlla;Tremendo Vacilão;Tira Tchuru Tira Tchuru Ou Ah Ou Ha
07470;07470.mp4;Daniela Mercury;Trio Metal;A Massa Em Lata Invadia Metida A He
07471;07471.mp4;Skank;Uma Canção É Pra Isso;Uma Canção É Pra Acender O Sol
07472;07472.mp4;Armandinho;Ursinho De Dormir;E Hoje Eu Descobri O Quanto Te Quero
07473;07473.mp4;João Paulo E Daniel;Vazio;Como É Que Eu Posso Esquecer
07474;07474.mp4;Ed Motta;Vendaval;Tá Tudo Bem Mas Não Me Leve A Mal
07475;07475.mp4;Os Incríveis;Vendedor De Bananas;Olha A Banana Olha O Bananeiro
07476;07476.mp4;Lobão;Vida Louca Vida;Se Ninguém Olha Quando Você Passa
07477;07477.mp4;João Mineiro E Marciano;Viola Está Chorando;Trago No Peito Uma Saudade Tão Doída
07478;07478.mp4;Fernanda Porto;Você E Eu;Eu Não Sei Se Te Amo
07479;07479.mp4;Ritchie;Vôo De Coração;No Canto Da Sala O Seu Holograma
07480;07480.mp4;A Cor Do Som;Zanzibar;No Azul De Jezebel No Céu De Calcutá
07481;07481.mp4;Hateen;1997;Mil Novecentos E Noventa E Sete
07482;07482.mp4;Carlos Dafé;A Cruz;Êh Ah Êh Ah Êh Ah
07483;07483.mp4;Francis Hime;A Dor A Mais;Foi Só Muito Amor Muito Amor Demais
07484;07484.mp4;Gino E Geno;A Galera Do Chapéu;Uma Bota Legal Dessas De Cano Compri
07485;07485.mp4;Ivan Lins;A Gente Merece Ser Feliz;Tudo Que Eu Fiz
07486;07486.mp4;Zélia Duncan E Simone;A Idade Do Céu;Não Somos Mais Que Uma Gota De Luz
07487;07487.mp4;Caetano Veloso;A Luz De Tieta;Todo Dia É O Mesmo Dia A Vida É Tão
07488;07488.mp4;Gian E Giovani;A Menina Da Loja;São Seis Horas Da Tarde Pôr-Do-Sol Vai
07489;07489.mp4;Jorge Aragão;À Sombra Da Amendoeira;Que É Que Eu Fiz Pra Você Não Sei
07490;07490.mp4;Zeca Baleiro E Fágner;A Tua Boca;Não É Veneno A Tua Boca
07491;07491.mp4;Guilherme E Santiago;A; B; C; D; E;Eu Tenho Um Dom Incrível Difícil De E
07492;07492.mp4;Mastruz Com Leite;Abraçar;Estou Tão Triste Sozinha
07493;07493.mp4;Carmem Silva;Adeus Solidão;Eu Já Sofri E Até Chorei Sozinha Sem
07494;07494.mp4;Ivo Pessoa;Além Do Olhar;Quando Os Olhos Vêem O Que Ninguém Mais
07495;07495.mp4;Guilherme E Santiago;Alô Meu Povo;Alô Meu Povo Vai Começar De Novo
07496;07496.mp4;Amado Batista;Amantes;Já Amanheceu
07497;07497.mp4;Tim Maia;Amigo Verdadeiro;Hei De Estar Aqui
07498;07498.mp4;Asa De Águia;Amor De Fé;Nosso Amor Não É De Brincadeira
07499;07499.mp4;Jair Oliveira E Ed Mota;Amor E Saudade;Certa Vez
07500;07500.mp4;Gian E Giovani;Amor Eterno;Qual De Nós Perdeu Mais Tempo Na Vida
07501;07501.mp4;Atchim E Espirro;A Barata Diz Que Tem;A Barata Diz Que Tem Sete Saias
07502;07502.mp4;Moraes Moreira;A Bola;Pulo Pulo Pulo Vou De Pé Em Pé P
07503;07503.mp4;Atchim E Espirro;A Canoa Virou;A Canoa Virou Fui Deixar Ela Vir
07504;07504.mp4;Atchim E Espirro;A Galinha Cantora;O Jumento Descobriu Que Era Um G
07505;07505.mp4;A Turma Do Balão Magico;A Galinha Magricela;Eu Conheço Uma Galinha A Galinha
07506;07506.mp4;O Som Dos Baixinhos;A História Da Serpente;Essa É A História Da Serpente Qu
07507;07507.mp4;O Som Dos Baixinhos;A Janelinha;A Janelinha Fecha Quando Está Ch
07508;07508.mp4;Sandy E Júnior;Abre A Porta Mariquinha;Abre A Porta Mariquinha Eu Não
07509;07509.mp4;Pequena Sereia-Sebastião;Aqui No Mar;O Fruto Do Meu Vizinho Parece Me
07510;07510.mp4;Cinderela;Bibidi-Babidi-Bu;Salagadula Mexe Cabula Bibidi Ba
07511;07511.mp4;Trio Esperança;Bolinha De Sabão;Sentado Na Calçada De Canudo E C
07512;07512.mp4;O Som Dos Baixinhos;Borboletinha;Borboletinha Tá Na Cozinha Fazen
07513;07513.mp4;Atchim E Espirro;Caranguejo;Caranguejo Não É Peixe Caranguej
07514;07514.mp4;Hélio Ziskind;Castelo Rá-Tim-Bum;Um... Cas... Bum Bum Castelo Bum
07515;07515.mp4;Xuxa;Cinco Patinhos;Cinco Patinhos Foram Passear Alé
07516;07516.mp4;Atchim E Espirro;Ciranda Cirandinha;Ciranda Cirandinha Vamos Todos C
07517;07517.mp4;Xuxa;Circo;A Gente Gosta De Brincar De Circ
07518;07518.mp4;Hélio Ziskind;Cocoricó;Quem Conhece A Gaita Já Sabe Que
07519;07519.mp4;Eliana;Corre Cotia;Vamos Brincar De Roda Vamos Vamo
07520;07520.mp4;Xuxa;Dança Do Macaco;Uu Aa Uu Aa Uu Aa Uu Aa Imitando
07521;07521.mp4;Xuxa;Dançando Com O Txutxucão;Mexe A Cintura Com O Txutxucão M
07522;07522.mp4;O Som Dos Baixinhos;Deixei Meu Sapatinho;Deixei Meu Sapatinho Na Janela D
07523;07523.mp4;Xuxa;Dinda Ou Dindinha;Faz De Conta Que Sou A Fada Madr
07524;07524.mp4;Xuxa;Dois Peixinhos;Era Uma Vez Dois Peixinhos Bonit
07525;07525.mp4;O Som Dos Baixinhos;Dona Aranha;A Dona Aranha Subiu Pela Parede
07526;07526.mp4;Trem Da Alegria;Dona Felicidade;Lua Lá No Céu Queijo Pão De Mel
07527;07527.mp4;Atchim E Espirro;Escravos De Jó;Escravos De Jó Jogavam Caxangá T
07528;07528.mp4;Atchim E Espirro;Fui No Itororó;Eu Fui No Itororó Beber Água E N
07529;07529.mp4;Coral Infantil;Garibaldi;Garibaldi Foi À Missa Num Cavalo
07530;07530.mp4;Infantil;Hakuna Matata;Hakuna Matata É Lindo De Ser Hak
07531;07531.mp4;Atchim E Espirro;King-Kong;Da Da Da Que Bonitinho King Kong
07532;07532.mp4;Atchim E Espirro;Marcha Soldado;Marcha Soldado Cabeça De Papel Q
07533;07533.mp4;Atchim E Espirro;Meu Galinho;Faz Três Noites Que Eu Não Durmo
07534;07534.mp4;Atchim E Espirro;Minha Viola;Eu Tirei Um Dó Da Minha Viola Da
07535;07535.mp4;Atchim E Espirro;Nesta Rua Tem Um Bosque;Se Essa Rua Se Essa Rua Fosse Mi
07536;07536.mp4;Atchim E Espirro;O Circo Chegou-Chegou;Chegou Chegou Tá Na Hora Da Aleg
07537;07537.mp4;Atchim E Espirro;O Cravo Brigou Com A Rosa;O Cravo Brigou Com A Rosa Debaix
07538;07538.mp4;Os Abelhudos;O Dono Da Terra;Eu Queria Saber O Que É O Que É
07539;07539.mp4;O Som Dos Baixinhos;O Trem De Ferro;O Trem De Ferro Quando Sai De Pe
07540;07540.mp4;O Som Dos Baixinhos;Papagaio Loro;Papagaio Loro Do Bico Dourado Ma
07541;07541.mp4;Hélio Ziskind;Passarinho Que Som É Esse;Passarinho Que Som É Esse Passar
07542;07542.mp4;Atchim E Espirro;Peixe Vivo;Como Pode Um Peixe Vivo Viver Fo
07543;07543.mp4;Eliana;Perna E Pé;Cabeça Ombro Perna E Pé Perna E
07544;07544.mp4;Trem Da Alegria;Piuí Abacaxi;Piuí Piuí Piuí Abacaxi Choc Choc
07545;07545.mp4;Hélio Ziskind;Porque Sim Não É Resposta;Dentro Da Lâmpada Tinha Um Gênio
07546;07546.mp4;Atchim E Espirro;Quem Tem Medo Do Lobo Mau;Quem Tem Medo Do Lobo Mau Lobo M
07547;07547.mp4;Hélio Ziskind;Ratinho Escovando Os Dentes;Legal Nós Somos "Ai Vocês São Qu
07548;07548.mp4;A Turma Da Mônica;Ser Crianca É Bom;Ser Criança É Bom Ser Criança Fa
07549;07549.mp4;Gilberto Gil;Sítio Do Pica-Pau Amarelo;Tchuru Tchu Tchuru Tchu Tchu Tch
07550;07550.mp4;Mogli;Somente O Necessário;Eu Uso O Necessário Somente O Ne
07551;07551.mp4;Zezé Di Camargo E Luciano;Amor Que Fica;Tá Com Medo De Olhar Nos Meus Olhos
07552;07552.mp4;Sampa Crew;Amor Virtual;Meu A Mor Virtual...
07553;07553.mp4;Elba Ramalho;Amplidão;Deixa Eu Te Guardar A Casa É Sua
07554;07554.mp4;Capital Inicial;Anúncio De Refrigerante;Sentado Embaixo Do Bloco Sem Ter O Que...
07555;07555.mp4;Márcio Greyck;Aparências;Quantos Anos Já Vividos Revividos
07556;07556.mp4;Rapazolla;Aqui É O Seu Lugar;Não Dá Pra Entender O Meu Coração
07557;07557.mp4;Engenheiros Do Hawaii;Armas Químicas E Poemas;Eu Me Lembro Muito Bem Como Se Fosse
07558;07558.mp4;Rita Lee;Arrombou A Festa;Ai Ai Meu Deus O Que Foi Que Aconteceu
07559;07559.mp4;Banda Eva;Belo Dia;Não É Todo Dia
07560;07560.mp4;Vânia Abreu;Bem Ou Mal;Pode Ser Que Seja Normal Acordar Quer
07561;07561.mp4;Ivete Sangalo;Berimbau Metalizado;Que Som É Esse Mano Que O Povo Tá Dan
07562;07562.mp4;Cássia Eller;Blues Da Piedade;Agora Eu Vou Cantar Pros Miseráveis
07563;07563.mp4;Papas Na Língua;Blusinha Branca;De Blusinha Branca De Blusinha Branca
07564;07564.mp4;Jammil E Uma Noites;Brasileiríssima;Ôh Ô Ô Ô Ô Ôh Ô Ô Ô
07566;07566.mp4;Djavan;Cair Em Si;Às Vezes Parece Um Tambor
07567;07567.mp4;Grupo Tradição;Campeão De Bilheteria;Tela Branca E O Projetor Colorido
07568;07568.mp4;Asa De Águia;Casamento Não;Não Me Chame Pra Morar Não Me Chame Pra...
07569;07569.mp4;Latino;Cátia Catchaça;Tem Culpa Eu Tem Culpa Cátia
07570;07570.mp4;Angela Rô Rô;Chance De Amar;Não É Por Sentir Que Te Quero
07571;07571.mp4;Renato Terra;Coisa De Momento;Falar A Verdade Me Faz Tão Bem
07572;07572.mp4;Gilliard;Como Posso Te Chamar De Amiga S;Sei Que Essa Distância Já Não Faz Sent
07573;07573.mp4;Paulo Diniz;Como Vou Deixar Você;Como Vou Deixar Você Se Eu Te Amo
07574;07574.mp4;Caetano Veloso E Gal Costa;Coração Vagabundo;Meu Coração Não Se Cansa De Ter Esper
07575;07575.mp4;Seu Jorge;Cotidiano;Don-Din Don-Don Don-Din Don-Don
07576;07576.mp4;Teodoro E Sampaio;Cowboy Conquistador;Onde Tem Festa Festa De Rodeio
07577;07577.mp4;Forró Saborear;Craw - Cara De Pau;Xô Sai Pra Lá Cara De Pau
07578;07578.mp4;Forró Saborear;Daniela;Chegou Chamando Atenção Dentro Do Sal
07579;07579.mp4;Jammil E Uma Noites;De Bandeja;Você Me Olha Meio Despreocupada
07580;07580.mp4;Leandro Lopes;Deixo A Voz Me Levar;Vejo A Vida Passar Correr Como Um Ri
07581;07581.mp4;Limão Com Mel;Dependentes;Não Dá Preciso Dizer
07582;07582.mp4;Bruno E Marrone;Desiguais;Não Faz Mal Sei Que Já Não Me Quer
07583;07583.mp4;Amado Batista;Desisto;Rosto Que Beijei Corpo Que Abracei
07584;07584.mp4;Babado Novo;Despenteia;Viver A Vida Com Emoção
07585;07585.mp4;Nalva Aguiar;Dia De Formatura;Se Ele Perguntar
07586;07586.mp4;Chiclete Com Banana;Diga Pra Mim;Tere Tets Te Tere Tets Te Te Oba
07587;07587.mp4;Nila Branco;Diversão;Já Estou Cheia De Problemas
07588;07588.mp4;Daniela Mercury E Aleh;Dona Da Banca;Ela É Dona Do Jogo Ela É Dona Da Ba
07589;07589.mp4;Jammil E Uma Noites;Ê Saudade;Qual A Melhor Forma De Sentir Calor
07590;07590.mp4;Jammil E Uma Noites;É Verão;É Verão... Sei Lá...
07591;07591.mp4;Charlie Brown Jr.;Ela Vai Voltar;Minha Mente Nem Sempre Tão Lúcida
07592;07592.mp4;Selma Reis;Emoções Suburbanas;Às Vezes Morro Por Cantar Demais
07593;07593.mp4;Zélia Duncan;Enquanto Durmo;Muitas Perguntas Que Afundas De Respos
07594;07594.mp4;Rebelde;Ensina-Me;Como Dói Perceber
07595;07595.mp4;Augusto César;Escalada;Vou Escalar Todo Seu Corpo
07596;07596.mp4;Luiza Possi;Escuta;Agora Que Eu Quero Ficar Na Hora Em
07597;07597.mp4;Marjori Estiano;Espirais;Depois Do Céu Tem Outro Céu
07598;07598.mp4;Grupo Tradição;Essa Vaneira;Essa Vaneira Que Tem Ronco De Cordeon
07599;07599.mp4;Skank;Eu E A Felicidade;E Afinal Ela Quer Me Entregar Ou Não
07600;07600.mp4;Jorge Vercilo;Eu E A Vida;Vem Me Pedir Além Do Que Eu Posso Dar
07601;07601.mp4;Preta Gil;Eu E Você; Você E Eu;Nós Dois No Meio Da Rua Eu Falava Pra
07602;07602.mp4;Matogrosso E Matias;Eu Me Perdi;Eu Sei Que Se Você Estiver Me Ouvindo
07603;07603.mp4;Alexandre Pires;Eu Tiro A Sua Roupa;Às Vezes Em Silêncios A Emoção Me Fa
07604;07604.mp4;Banda Colorado;Explode Coração;Vou Cair Na Estrada Hoje Nada Vai Me
07605;07605.mp4;Fagner;Fanatismo;Minh'Alma De Sonhar-Te Anda Perdida
07606;07606.mp4;Milton Nascimento;Fazenda;Água De Beber Bica No Quintal
07607;07607.mp4;Manitu;Fico A Te Esperar;Bem Que Eu Tentei Te Convencer
07608;07608.mp4;Rick E Renner;Filha;Hoje Eu Parei Pra Escrever
07609;07609.mp4;Rita Ribeiro;Filhos Da Precisão;Pelas Marginais
07610;07610.mp4;Chitãozinho E Xororó;Fogão De Lenha;Espere Minha Mãe Estou Voltando
07611;07611.mp4;Teodoro E Sampaio;Fogo No Facho;Essa Mulher Tem Fogo No Facho
07612;07612.mp4;Diana;Foi Tudo Culpa Do Amor;Peço Perdão Mais Uma Vez Se Compliquei
07613;07613.mp4;Baiano E Os Novos Caetanos;Folia De Reis;Ai... Andar Andei Ai... Como Eu Andei
07614;07614.mp4;Barão Vermelho;Fúria E Folia;Me Chamo Vento
07615;07615.mp4;Jessé;Gaivota Dourada;Rumo Ao Sol Rumo Ao Sol
07616;07616.mp4;Jorge Vercilo;Himalaia;O Mundo Inteiro Está Guardado Em Mim
07617;07617.mp4;Cidade Negra;Hoje;Hoje Eu Acordei Pensando
07618;07618.mp4;Cpm 22;Inevitável;Inevitável Nossos Sonhos Nossas Vidas
07619;07619.mp4;Marisa Monte;Infinito Particular;Eis O Melhor E O Pior De Mim
07620;07620.mp4;Babado Novo;Insolação Do Coração;Paz Carnaval Futebol
07621;07621.mp4;Afrodisíaco;Ja É;Ôh Ôh Ôh Ôh Ôh Ôh Incendeia
07622;07622.mp4;Babado Novo;Janeiro A Janeiro;Quero Você Por Inteiro Só Pra Mim
07623;07623.mp4;Babado Novo;Janela;Janela Que Mostra O Céu
07624;07624.mp4;César Menotti E Fabiano;Leilão;Estou À Beira Da Loucura Ninguém Mais
07625;07625.mp4;Céu;Lenda;Tome Tento Fique Esperto Hoje Não Tem
07626;07626.mp4;Jorge Vercilo;Livre;Um No Leme Outro No Leblon
07627;07627.mp4;Wanessa Camargo;Louca;Estou Sozinha Perdida Na Cama
07628;07628.mp4;Pedro Mariano;Lua Pra Guardar;Quando A Lua Vem Eu Estou Aqui
07629;07629.mp4;Ana Carolina;Mais Que Isso;Eu Não Vou Gostar De Você
07630;07630.mp4;Degradée;Mais Que Um Sonhador;Quando A Noite Vem Começo A Pensar
07631;07631.mp4;Belô Veloso;Mamãe; Coragem;Mamãe Mamãe Não Chore
07632;07632.mp4;Carlinhos Brown;Mares De Ti;Se Tropeçar Meus Pés Cansados
07633;07633.mp4;Carlinhos Brown E Dj Dero;Maria Caipirinha;Tê Tê Tê Tê Tê Tê Tê Tê Tê Tê Tê Tê T
07634;07634.mp4;Bruno E Marrone;Marianne;No Dia Do Aniversário Do Nosso Namo
07635;07635.mp4;Banda Eva;Marley;Tanto Tempo Se Passou
07636;07636.mp4;Cleiton E Camargo;Me Acertou Em Cheio;É Madrugada Eu Não Consigo Adormecer
07637;07637.mp4;Jorge Vercilo;Melhor Lugar;Se Fosse Por Mim Eu Ficava
07638;07638.mp4;Skank;Mil Acasos;Mil Acasos Me Levam A Você
07639;07639.mp4;Wanderley Cardoso;Minha Namorada;Porque Este Lugar Me Traz Assim
07640;07640.mp4;Rionegro E Solimões;Minha Serenata;Nesta Rua Deserta E Calma
07641;07641.mp4;Benito De Paula;Modificação;Eu Acalentei Seu Pranto Até Dediquei
07642;07642.mp4;Rita Lee;Mutante;Juro Que Não Vai Doer Se Um Dia Eu Ro
07643;07643.mp4;Golden Boys;Nada Mais;Eu Já Perdi A Noção Do Tempo
07644;07644.mp4;Belo;Nada Vai Separar;De Manhã Sem Te Ver Sinto Um Vazio Em
07645;07645.mp4;Maurício E Mauri;Namoro Escondido;Namoro Bom É Namoro Escondido
07646;07646.mp4;Duda;Não Faz Assim Comigo Não;Não Faz Assim Comigo Não Vai Machucar
07647;07647.mp4;Vanessa Da Mata;Não Me Deixe Só;Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah Ah A
07648;07648.mp4;Adriana Calcanhoto;Naquela Estação;Você Entrou No Trem
07649;07649.mp4;Cássia Eller;No Recreio;Quer Saber Quando Te Olhei Na Piscina
07650;07650.mp4;Padre Marcelo Rossi;Noites Traiçoeiras;Deus Está Aqui Neste Momento
07651;07651.mp4;Padre Marcelo Rossi;Nossa Senhora Do Brasil;Fonte De Amor E Luz
07652;07652.mp4;Detonautas;O Amanhã;Quando Vem O Amanhã Incerto
07653;07653.mp4;Marjori Estiano;O Jogo;Por Mais Que Eu Tente Eu Não Consigo E
07654;07654.mp4;Teodoro E Sampaio;O Peão E O Violeiro;Onde Tem Festa De Peão Tem Violeiro
07655;07655.mp4;As Frenéticas;O Preto Que Satisfaz;Hula Hula Hula Hula
07656;07656.mp4;Amado Batista;O Príncipe;Eu Não Esqueço
07657;07657.mp4;Tânia Mara;O Que Eu Sinto;Simplesmente Não Posso Negar
07658;07658.mp4;Asa De Águia;O Rei Da Rua;Eu Vou Eu Vou No Toque Do Tambor
07659;07659.mp4;Trio Esperança;O Retrato;Encontrei Na Carteira Do Meu Bem
07660;07660.mp4;Tchê Garotos;O Som Do Povo;Tá Chegando O Som Do Povo
07661;07661.mp4;Adriana Calcanhoto;Outra Vez;Outra Vez Sem Você Outra Vez Sem Amor
07662;07662.mp4;Lenine E Zeca Baleiro;Paciência;Mesmo Quando Tudo Pede Um Pouco Mais
07663;07663.mp4;Zeca Baleiro E Fágner;Palavras E Silêncios;Não Se Move Uma Montanha
07664;07664.mp4;Marisa Monte;Para Ver As Meninas;Silêncio Por Favor
07665;07665.mp4;Armandinho;Paulinha;Eu Conheci Paulinha Numa Noite De Ve
07666;07666.mp4;Kelly Key;Pegue E Puxe;Puxe Puxe
07667;07667.mp4;Paulo Sérgio;Pelo Amor De Deus;Pelo Amor De Deus
07668;07668.mp4;Adriana Calcanhoto;Pelos Ares;Não Lhe Peço Nada
07669;07669.mp4;Gilliard;Pensamento;Alguma Coisa Me Incomoda Agora
07670;07670.mp4;Don Beto;Pensando Nela;Quando A Chuva Me Molhar Pelas Ruas V
07671;07671.mp4;Calcinha Preta;Pensão Alimentícia;Que Foi Que Eu Fiz
07672;07672.mp4;Jorge Vercilo;Penso Em Ti;Eu Queria Não Sentir Essa Saudade
07673;07673.mp4;Banda Calypso;Perdeu O Trono;Não... Não Vou Deitar Na Mesma Cama
07674;07674.mp4;Leonardo;Perto Dos Olhos Longe Do Coraç;Porque Que Toda Vez Que Eu Falo Com Você
07675;07675.mp4;Babado Novo;Piriripiti;Piriripiti Piriripiti
07676;07676.mp4;Grupo Tradição;Pode Rebolar;Oh Menina Pode Rebolar
07677;07677.mp4;Kid Abelha;Por Que Eu Não Desisto De Você;Eu Não Desisto De Você Você Precisa
07678;07678.mp4;Gian E Giovani;Por Que Será;Outra Vez Dessa Vez Você Diz
07679;07679.mp4;Papas Na Língua;Pra Gente Passear;Nada Vai Fazer Com Que Eu Desista De
07680;07680.mp4;Jorge Vercilo;Praia Nua;Ah Meu Sol Meu Bem Minha Vida Escurec
07681;07681.mp4;Marisa Monte;Preciso Me Encontrar;Deixe-Me Ir Preciso Andar
07682;07682.mp4;Raul Seixas;Quando Acabar O Maluco Sou Eu;A Wop-Bop-A-Loo-Mop A-Lop-Bam-Boom
07683;07683.mp4;Lenine E Mundo Livre;Que Baque É Esse;Ô Nega Que Baque É Esse Chegou Pra Me
07684;07684.mp4;Zeca Pagodinho;Quem É Ela;Quem É Ela Que Vai Todo Dia Na Capel
07685;07685.mp4;Aviões Do Forró;Quem É O Gostosão Daqui;Quem É O Gostosão Daqui Sou Eu Sou Eu
07686;07686.mp4;Jammil E Uma Noites;Querendo Paz;Ôh Ôh Ôh Ôh Yêh Ê Ê Ê Ôh Ôh Ôh Ôh Ôh
07687;07687.mp4;Chiclete Com Banana;Quero Chiclete;Chiclete Chiclete Quero Chiclete Chiclet
07688;07688.mp4;Natiruts;Quero Ser Feliz Também;Cresça
07689;07689.mp4;Duduca E Dalvan;Rastros Na Areia;O Sonho Que Tive Esta Noite
07690;07690.mp4;Marjori Estiano;Reflexo Do Amor;Hoje Quando Acordei
07691;07691.mp4;Aviões Do Forró;Risca-Faca;De Bar Em Bar De Mesa Em Mesa
07692;07692.mp4;Caetano Veloso;Rocks;Tatuou Um Ganesh Na Coxa
07693;07693.mp4;14 Bis;Romance;Flores Simples
07694;07694.mp4;Ana Carolina;Rosas;Você Pode Me Ver Do Jeito Que Quiser
07695;07695.mp4;Harmonia Do Samba;Samba Merengue;Quando Eu Te Chamei Pra Entrar Na Danç
07696;07696.mp4;Alexandre Pires;Se Ela Me Amasse;Se Ela Me Amasse
07697;07697.mp4;Alexandre Pires;Sem Teu Amor Nada É Igual;Me Pego Remexendo Em Suas Coisas
07698;07698.mp4;Charlie Brown Jr.;Senhor Do Tempo;Eu Não Sou Senhor Do Tempo
07699;07699.mp4;Zélia Duncan;Sentidos;Não Quero Seu Sorriso
07700;07700.mp4;Armandinho;Sentimento;Sentimento
07701;07701.mp4;Nando Reis;Sou Dela;Esperei Por Tanto Tempo Esse Tempo A
07702;07702.mp4;Kid Abelha;Strip-Tease;Cai T-Shirt
07703;07703.mp4;Companhia Do Calypso;Tarará;Tum Tá Tum Tarará
07704;07704.mp4;Liah;Tarde Demais;Jurei Nunca Mais Sofrer Desilusão
07705;07705.mp4;Gal Costa;Te Adorar;Nada Mais Me Atrai
07706;07706.mp4;Celso Ricardi;Te Amo Eternamente;Ah Que Bom Que Te Encontrei
07707;07707.mp4;Marlon E Maicon;Te Dedico Essa Canção;Como Uma Flecha No Coração
07708;07708.mp4;Engenheiros Do Hawaii;Terceira Do Plural;Corrida Pra Vender Cigarro
07709;07709.mp4;Taiguara;Teu Sonho Não Acabou;Hoje A Minha Pele Já Não Tem Cor
07710;07710.mp4;Rapazolla;Tô Carente E Arrocha;Quando Você Me Deixou A Minha Vida De
07711;07711.mp4;Rionegro E Solimões;Tô Mal;Se Quer Saber Como Estou
07712;07712.mp4;Planta E Raiz;Tô No Barato;Tô No Barato De Ver O Mar
07713;07713.mp4;Inimigos Da Hp;Toca Um Samba Aí;Meu Amor Foi Embora
07714;07714.mp4;Trio Los Angeles;Transas E Caretas;Shalalala Shalalala
07715;07715.mp4;Lenine;Tudo Por Acaso;Eu Sei
07716;07716.mp4;Isabella Taviani;Último Grão;Não Demora Agora
07717;07717.mp4;Djavan;Um Amor Puro;O Que Há Dentro Do Meu Coração
07718;07718.mp4;Fernanda Abreu E H. Vianna;Um Amor; Um Lugar;O Meu Amor É Teu O Meu Desejo É Meu
07719;07719.mp4;Teodoro E Sampaio;Um Século Sem Ti;Quanta História Eu Tenho Inventado
07720;07720.mp4;Jorge Vercilo;Um Segredo E Um Amor;Um Segredo E Um Amor O Que Será Maio
07721;07721.mp4;Tânia Mara;Um Tempo De Paixão;Já Não Tenho Medo Mais De Falar Do Meu
07722;07722.mp4;Lulu Santos;Vale De Lágrimas;Deixa Eu Lhe Dizer O Que Eu Passei
07723;07723.mp4;Bruno E Marrone;Vê Se Toma Juízo;Não Vou Mais Acreditar No Que Me Fala
07724;07724.mp4;Placa Luminosa;Velho Demais;Toda Vez Que Eu Olho O Espelho
07725;07725.mp4;Forró Cariciar;Vem Me Amar;Vem Meu Amor Eu Não Me Importo Se Fal
07726;07726.mp4;Carlos Dafé;Venha Matar Saudades;Chora Tristeza De Viver Assim
07727;07727.mp4;Leila Pinheiro;Ventos De Paz;Ao Mergulhar No Seu Olhar Sereno
07728;07728.mp4;Chiclete Com Banana;Voa; Voa;Pa Êh Ôh Para Rara Rarara Êh Ôh
07729;07729.mp4;Rádio Táxi;Você Se Esconde;Quando Me Toco Estou Sozinho
07730;07730.mp4;Mayck E Lyan;Você Só Me Faz Feliz;É Nesse Sonho Que Eu Me Encontro
07891;07891.mp4;Ana Carolina;A Canção Tocou Na Hora Errada;A Canção Tocou Na Hora Errada
07892;07892.mp4;Paulo Ricardo;A Chegada;A Asa Do Avião
07893;07893.mp4;Nilton César;A Namorada Que Sonhei;Receba As Flores Que Lhe Dou
